VIN (1-10),County,City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,2020 Census Tract
1N4AZ0CP3D,Thurston,Olympia,WA,98513,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,0,35,243812502,POINT (-122.81754499999994 46.98876000000007),PUGET SOUND ENERGY INC,53067012610
5YJ3E1EA5J,King,Kent,WA,98031,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,47,224736634,POINT (-122.20125209999998 47.39318140000006),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029407
5YJXCBE28J,Snohomish,Woodway,WA,98020,2018,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,32,277818397,POINT (-122.37507 47.80807000000004),PUGET SOUND ENERGY INC,53061050600
WAUSPBFF2J,Whitman,Pullman,WA,99163,2018,AUDI,A3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,0,9,203284161,POINT (-117.17911999999995 46.73088500000006),AVISTA CORP,53075000201
1N4AZ0CP5F,Kitsap,Bainbridge Island,WA,98110,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,23,224802784,POINT (-122.52357809999995 47.629332300000044),PUGET SOUND ENERGY INC,53035091002
KNDCM3LD3J,Kitsap,Bainbridge Island,WA,98110,2018,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26,0,23,192529032,POINT (-122.52357809999995 47.629332300000044),PUGET SOUND ENERGY INC,53035090700
JN1AZ0CP7C,Yakima,Yakima,WA,98902,2012,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,0,14,239505276,POINT (-120.52401199999997 46.59739390000004),PACIFICORP,53077000800
1N4AZ0CP5E,Snohomish,Everett,WA,98201,2014,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,38,289433707,POINT (-122.20721999999995 47.97993500000007),PUGET SOUND ENERGY INC,53061040400
1N4AZ0CP9E,Snohomish,Lynnwood,WA,98036,2014,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,32,349740555,POINT (-122.31667499999998 47.81936500000006),PUGET SOUND ENERGY INC,53061051930
1N4BZ1CP7K,Snohomish,Snohomish,WA,98290,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,0,44,147955405,POINT (-122.09150499999998 47.91555500000004),PUGET SOUND ENERGY INC,53061052402
WBY1Z2C50F,Island,Coupeville,WA,98239,2015,BMW,I3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,81,0,10,122528122,POINT (-122.68127499999997 48.21784000000008),PUGET SOUND ENERGY INC,53029971100
5YJ3E1EA3L,Snohomish,Everett,WA,98203,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,266,0,38,132611083,POINT (-122.21310499999998 47.95479000000006),PUGET SOUND ENERGY INC,53061041400
KNDCD3LD5J,Thurston,Yelm,WA,98597,2018,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26,0,2,474286284,POINT (-122.61022999999994 46.94126000000006),PUGET SOUND ENERGY INC,53067012422
5YJ3E1EA1K,Snohomish,Everett,WA,98203,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,38,100553386,POINT (-122.21310499999998 47.95479000000006),PUGET SOUND ENERGY INC,53061041100
YV4BR0DL7J,Island,Langley,WA,98260,2018,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,10,171256809,POINT (-122.40801499999998 48.035570000000064),PUGET SOUND ENERGY INC,53029971900
1N4AZ0CP3D,Snohomish,Everett,WA,98203,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,0,38,104423469,POINT (-122.21310499999998 47.95479000000006),PUGET SOUND ENERGY INC,53061041303
1FT6W1EVXN,Columbia,Dayton,WA,99328,2022,FORD,F-150,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,16,220469602,POINT (-117.97709499999996 46.32042500000006),PACIFICORP,53013960200
5YJ3E1EA5L,Yakima,Yakima,WA,98901,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,266,0,15,127484339,POINT (-120.50022499999994 46.60430000000008),PACIFICORP,53077001602
1N4AZ0CP5D,King,Seattle,WA,98144,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,0,37,475675553,POINT (-122.30822999999998 47.58197500000006),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009400
5YJ3E1EB8K,Yakima,Cowiche,WA,98923,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,14,9166664,POINT (-120.71389499999998 46.671080000000075),PACIFICORP,53077002900
3C3CFFGE1H,Kitsap,Kingston,WA,98346,2017,FIAT,500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,23,103202074,POINT (-122.50155999999998 47.801900000000046),PUGET SOUND ENERGY INC,53035940000
KNDCM3LD6L,Island,Coupeville,WA,98239,2020,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26,0,10,154056871,POINT (-122.68127499999997 48.21784000000008),PUGET SOUND ENERGY INC,53029971000
5YJYGDEE7M,Island,Langley,WA,98260,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,10,151225896,POINT (-122.40801499999998 48.035570000000064),PUGET SOUND ENERGY INC,53029972000
JN1AZ0CP6C,Snohomish,Bothell,WA,98012,2012,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,0,1,157145852,POINT (-122.1873 47.82024500000006),PUGET SOUND ENERGY INC,53061052009
YV4BR0CL0M,Yakima,Yakima,WA,98908,2021,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,0,14,171506870,POINT (-120.60272019999996 46.59656250000006),PACIFICORP,53077002801
WVWKP7AU6G,Yakima,Selah,WA,98942,2016,VOLKSWAGEN,E-GOLF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,83,0,15,102866466,POINT (-120.54187999999999 46.654175000000066),PACIFICORP,53077003200
JN1AZ0CP1C,Yakima,Yakima,WA,98908,2012,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,0,14,152609761,POINT (-120.60272019999996 46.59656250000006),PACIFICORP,53077000401
5YJ3E1EA4J,Snohomish,Lynnwood,WA,98087,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,21,336445574,POINT (-122.2559465 47.86567880000007),PUGET SOUND ENERGY INC,53061041703
5YJ3E1EB6L,Snohomish,Lynnwood,WA,98087,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,21,104887289,POINT (-122.2559465 47.86567880000007),PUGET SOUND ENERGY INC,53061051804
1N4BZ0CP6H,Snohomish,Edmonds,WA,98020,2017,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,107,0,21,478302667,POINT (-122.37507 47.80807000000004),PUGET SOUND ENERGY INC,53061050501
5YJXCDE21H,Snohomish,Everett,WA,98208,2017,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200,0,44,347804733,POINT (-122.22477569999995 47.91564090000003),PUGET SOUND ENERGY INC,53061041601
WBY7Z6C58J,King,Kirkland,WA,98033,2018,BMW,I3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,114,0,48,218106094,POINT (-122.20263999999997 47.67850000000004),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022701
5YJSA1S24F,Snohomish,Lynnwood,WA,98036,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,0,32,110213491,POINT (-122.31667499999998 47.81936500000006),PUGET SOUND ENERGY INC,53061051500
1FADP5CU6G,Kitsap,Poulsbo,WA,98370,2016,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,23,228088255,POINT (-122.64176999999995 47.73752500000006),PUGET SOUND ENERGY INC,53035091100
5YJ3E1EB6L,Snohomish,Snohomish,WA,98290,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,44,8862304,POINT (-122.09150499999998 47.91555500000004),PUGET SOUND ENERGY INC,53061052607
WA1E2AFY9M,Kitsap,Poulsbo,WA,98370,2021,AUDI,Q5 E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,0,23,180694720,POINT (-122.64176999999995 47.73752500000006),PUGET SOUND ENERGY INC,53035090202
1G1RC6S56J,Thurston,Olympia,WA,98502,2018,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,35,100941305,POINT (-122.92145 47.04593500000004),PUGET SOUND ENERGY INC,53067011901
WBY1Z4C51E,Snohomish,Marysville,WA,98270,2014,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,72,0,44,348180395,POINT (-122.17672999999996 48.05542000000003),PUGET SOUND ENERGY INC,53061052707
1N4AZ1CP8K,Island,Clinton,WA,98236,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,0,10,4654982,POINT (-122.35936399999997 47.97965520000008),PUGET SOUND ENERGY INC,53029972100
5YJ3E1EB8J,Thurston,Olympia,WA,98513,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,2,207525839,POINT (-122.81754499999994 46.98876000000007),PUGET SOUND ENERGY INC,53067012320
3FA6P0PU1H,Thurston,Olympia,WA,98501,2017,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,22,348084901,POINT (-122.89691999999997 47.04353500000008),PUGET SOUND ENERGY INC,53067010801
JTDKARFP0K,Kitsap,Port Orchard,WA,98366,2019,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,26,242494556,POINT (-122.63926499999997 47.53730000000007),PUGET SOUND ENERGY INC,53035092704
JN1AZ0CP0B,Whitman,Pullman,WA,99163,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,0,9,249149526,POINT (-117.17911999999995 46.73088500000006),AVISTA CORP,53075000602
3C3CFFGE7G,King,Renton,WA,98058,2016,FIAT,500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,11,218160827,POINT (-122.12988759999996 47.44512570000006),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025803
5YJ3E1EB0J,Island,Coupeville,WA,98239,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,10,476022655,POINT (-122.68127499999997 48.21784000000008),PUGET SOUND ENERGY INC,53029971000
1N4AZ0CP1D,,,AP,,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,0,,112277063,,,
5YJSA1CN0D,Skagit,Mount Vernon,WA,98273,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,40,174167010,POINT (-122.33897499999995 48.41333000000003),PUGET SOUND ENERGY INC,53057952500
1N4AZ1CP6K,Chelan,Cashmere,WA,98815,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,0,12,103571639,POINT (-120.46869999999996 47.517323300000044),PUD NO 1 OF CHELAN COUNTY,53007960501
3C3CFFGE5F,Thurston,Olympia,WA,98516,2015,FIAT,500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,87,0,2,476019008,POINT (-122.75102529999998 47.08149000000003),PUGET SOUND ENERGY INC,53067012330
KNDCE3LG2K,Snohomish,Everett,WA,98201,2019,KIA,NIRO,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,239,0,38,8935055,POINT (-122.20721999999995 47.97993500000007),PUGET SOUND ENERGY INC,53061040100
1G1RH6E47D,Thurston,Tumwater,WA,98512,2013,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,22,242865213,POINT (-122.91310169999997 47.01359260000004),PUGET SOUND ENERGY INC,53067010920
WA1VABGE2K,Snohomish,Brier,WA,98036,2019,AUDI,E-TRON,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,204,0,1,104588284,POINT (-122.31667499999998 47.81936500000006),PUGET SOUND ENERGY INC,53061051914
5YJSA1H43F,Snohomish,Arlington,WA,98223,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,0,39,475578477,POINT (-122.12323999999995 48.19485000000003),PUGET SOUND ENERGY INC,53061052709
1G1RA6S54J,Thurston,Rochester,WA,98579,2018,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,35,224675034,POINT (-123.09574999999995 46.82114000000007),PUGET SOUND ENERGY INC,53067012710
5YJ3E1EA1J,Snohomish,Edmonds,WA,98026,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,32,259890571,POINT (-122.33568499999996 47.803720000000055),PUGET SOUND ENERGY INC,53061050800
1N4AZ0CPXF,Snohomish,Snohomish,WA,98296,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,44,148940172,POINT (-122.15133999999995 47.88511580000005),PUGET SOUND ENERGY INC,53061052119
5YJXCDE28K,Kitsap,Port Orchard,WA,98367,2019,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,289,0,26,5001370,POINT (-122.68516419999997 47.50645300000008),PUGET SOUND ENERGY INC,53035092102
5UXTA6C08P,Snohomish,Lake Stevens,WA,98258,2023,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,30,0,44,228462139,POINT (-122.11206499999997 48.00434500000006),PUGET SOUND ENERGY INC,53061052606
LVYBC0AL9J,Spokane,Spokane,WA,99203,2018,VOLVO,S90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,6,202241063,POINT (-117.42526499999997 47.635365000000036),MODERN ELECTRIC WATER COMPANY,53063004300
YV4ED3UR7M,Thurston,Olympia,WA,98502,2021,VOLVO,XC40,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,22,175438245,POINT (-122.92145 47.04593500000004),PUGET SOUND ENERGY INC,53067010600
5YJ3E1EB5L,Yakima,Yakima,WA,98901,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,15,237967131,POINT (-120.50022499999994 46.60430000000008),PACIFICORP,53077001602
5YJSA1E1XF,King,Shoreline,WA,98177,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,0,32,265808924,POINT (-122.38242499999996 47.77279000000004),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033020100
2C4RC1N7XM,King,Redmond,WA,98052,2021,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,45,152431744,POINT (-122.12301999999994 47.67668000000003),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032323
5YJ3E1EA5M,King,Seattle,WA,98125,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,46,140930709,POINT (-122.29638499999999 47.715580000000045),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000102
JTMEB3FV3N,King,Seattle,WA,98177,2022,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,0,32,196219068,POINT (-122.38242499999996 47.77279000000004),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000402
1N4AZ0CP4F,King,Seattle,WA,98122,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,37,156189015,POINT (-122.30838999999997 47.61036500000006),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007800
1G1FY6S01L,King,Bellevue,WA,98004,2020,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,259,0,41,114613117,POINT (-122.20190499999995 47.61385000000007),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023801
5UXKT0C52J,Clark,Brush Prairie,WA,98606,2018,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,13,0,18,182508497,POINT (-122.55076499999996 45.73365000000007),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040505
5YJ3E1EB1N,King,Issaquah,WA,98029,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,5,217965289,POINT (-121.99959499999994 47.54763500000007),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032220
7SAYGDEE8P,Snohomish,Mukilteo,WA,98275,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,21,238859540,POINT (-122.29956999999996 47.94187000000005),PUGET SOUND ENERGY INC,53061042006
2C4RC1S73M,Clark,Washougal,WA,98671,2021,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,18,167315886,POINT (-122.35382849999996 45.58386340000004),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040512
WMEFJ9BA9H,San Juan,Friday Harbor,WA,98250,2017,SMART,FORTWO,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,58,0,40,304344176,POINT (-123.02225499999997 48.531355000000076),BONNEVILLE POWER ADMINISTRATION||ORCAS POWER & LIGHT COOP,53055960400
5YJ3E1EB4L,King,Redmond,WA,98052,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,48,203444265,POINT (-122.12301999999994 47.67668000000003),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032331
1N4AZ0CP9G,King,Seattle,WA,98168,2016,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,34,477356988,POINT (-122.28645999999998 47.47613000000007),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033026500
1N4AZ1BVXP,King,Seattle,WA,98105,2023,NISSAN,LEAF,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,43,239608477,POINT (-122.31911499999995 47.661320000000046),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033005201
YV4ED3UR3M,King,Seattle,WA,98117,2021,VOLVO,XC40,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,36,171098266,POINT (-122.37275999999997 47.689685000000054),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033003000
5YJYGAEE0M,King,Redmond,WA,98052,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48,172877799,POINT (-122.12301999999994 47.67668000000003),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022606
5YJ3E1EB6J,Kitsap,Bremerton,WA,98311,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,23,474037714,POINT (-122.64688149999995 47.63443640000003),PUGET SOUND ENERGY INC,53035091900
KM8K33AG7P,Spokane,Spokane,WA,99201,2023,HYUNDAI,KONA ELECTRIC,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,3,237648631,POINT (-117.43189499999994 47.66715500000004),MODERN ELECTRIC WATER COMPANY,53063002300
WAUTPBFF7H,Island,Langley,WA,98260,2017,AUDI,A3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,0,10,192833707,POINT (-122.40801499999998 48.035570000000064),PUGET SOUND ENERGY INC,53029971900
5YJ3E1EB7N,Whatcom,Bellingham,WA,98225,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,207002106,POINT (-122.48611499999998 48.76161500000006),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000502
5YJ3E1EA9J,King,Kirkland,WA,98033,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,48,475093902,POINT (-122.20263999999997 47.67850000000004),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022604
7SAYGAEEXN,King,Kent,WA,98031,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,33,213358792,POINT (-122.20125209999998 47.39318140000006),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029207
5YJ3E1EA7J,King,Bellevue,WA,98004,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,48,240544986,POINT (-122.20190499999995 47.61385000000007),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023805
WBY1Z2C51E,King,Redmond,WA,98052,2014,BMW,I3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,81,0,45,215887850,POINT (-122.12301999999994 47.67668000000003),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032323
5YJ3E1EB7K,King,Seattle,WA,98136,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,34,224228266,POINT (-122.38867499999998 47.54150000000004),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033010602
5YJYGDEE4L,Kitsap,Bremerton,WA,98311,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,0,23,116762467,POINT (-122.64688149999995 47.63443640000003),PUGET SOUND ENERGY INC,53035091600
5YJ3E1EC1M,Kitsap,Seabeck,WA,98380,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,35,177728939,POINT (-122.84746199999995 47.638360000000034),PUGET SOUND ENERGY INC,53035092000
WVGGNPE23N,King,Bellevue,WA,98008,2022,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48,212182680,POINT (-122.11831999999998 47.62450000000007),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023300
1G1RB6S51H,King,Federal Way,WA,98003,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,30,150171507,POINT (-122.31326999999999 47.323090000000036),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033030304
